id,number,team_name,robot_name,organization,city,region,country,program_id,program_name,grade
74173,20164X,SharX,Wobbegong shark,CHARLES J. COLGAN SR. HIGH,Manassas,Virginia,United States,1,VEX V5 Robotics Competition,High School
119695,42075A,Wired Up,coolbot,ACADEMIES OF LOUDOUN,Leesburg,Virginia,United States,1,VEX V5 Robotics Competition,High School
170054,50805A,Satvik and friends,,Harsha Robotics,Ashburn,Virginia,United States,1,VEX V5 Robotics Competition,High School
154029,50805H,The Blue Whales,,Robotechs,Ashburn,Virginia,United States,1,VEX V5 Robotics Competition,High School
138841,50878X,Geometric Mangos,,,Glen Allen,Virginia,United States,1,VEX V5 Robotics Competition,High School
169669,54045Z,SpooderBots,Spider,Ace Robotics,Ashburn,Virginia,United States,1,VEX V5 Robotics Competition,High School
176437,60023X,The Innovators-Atomix,,THE GOVERNOR'S SCHOOL @ INNOVATION PARK,Manassas,Virginia,United States,1,VEX V5 Robotics Competition,High School
176442,60023Y,The Innovators-Y Not?,,THE GOVERNOR'S SCHOOL @ INNOVATION PARK,Manassas,Virginia,United States,1,VEX V5 Robotics Competition,High School
121849,62961X,Matrix,Kenny Philson VII,Matrix Robotics,Manassas,Virginia,United States,1,VEX V5 Robotics Competition,High School
76817,63975A,BlueHawks,,Wakefield High School,Arlington,Virginia,United States,1,VEX V5 Robotics Competition,High School
117062,63975D,Paragon,,WAKEFIELD HIGH,Arlington,Virginia,United States,1,VEX V5 Robotics Competition,High School
172727,70220A,Robocop,Robocop,Robocop,Ashburn,Virginia,United States,1,VEX V5 Robotics Competition,High School
136488,71999A,The Patilies,Arnav,R3V3RB Robotics,Sterling,Virginia,United States,1,VEX V5 Robotics Competition,High School
141212,80208K,Ka-Chow!,,Rock Ridge High School,Dulles,Virginia,United States,1,VEX V5 Robotics Competition,High School
110896,80708Y,Exobits,,Exobytes,Montclair,Virginia,United States,1,VEX V5 Robotics Competition,High School
102975,99157B,IronMechs 2.0,,Abacus Robotics Corp,Haymarket,Virginia,United States,1,VEX V5 Robotics Competition,High School
107040,99909A,Rising Phoenix,Caterpillar,Capital Robotics Club,Mclean,Virginia,United States,1,VEX V5 Robotics Competition,High School
70513,295E,PART E,LEBRON,Placer Robotics (PART),Granite Bay,California,United States,1,VEX V5 Robotics Competition,Middle School
56089,2011A,Apex,Apex,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
56090,2011B,Biohazard,Bomber,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
56091,2011C,Cacaesthesia Cholecystectomy,Cacaesthesia Cholecystectomy,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
64218,2011D,Dopamine,Dopamine,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
72997,2011E,E-lit-erit,E-lit-erit,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
72998,2011F,FaZe Clan,FaZe Clan,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
81070,2011G,Godspeed,Godspeed,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
138786,2011J,Jester,Jester,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
138787,2011K,Kinetic,Kinetic,BRECKSVILLE-BROADVIEW HEIGHTS HIGH SCHOOL,Broadview Heights,Ohio,United States,1,VEX V5 Robotics Competition,High School
63356,2971A,Og,,NORTHWESTERN HIGH SCHOOL,West Salem,Ohio,United States,1,VEX V5 Robotics Competition,High School
81385,2971B,Bromine,,NORTHWESTERN HIGH SCHOOL,West Salem,Ohio,United States,1,VEX V5 Robotics Competition,High School
94525,3145G,GRIM,3145G,Triway High School,Wooster,Ohio,United States,1,VEX V5 Robotics Competition,High School
94526,3145H,Hysteria,3145H,Triway High School,Wooster,Ohio,United States,1,VEX V5 Robotics Competition,High School
109752,3145N,Nightshade,3145N,Triway High School,Wooster,Ohio,United States,1,VEX V5 Robotics Competition,High School
51279,3264E,E.T.,Flipper,NORWALK HIGH SCHOOL,Norwalk,Ohio,United States,1,VEX V5 Robotics Competition,High School
124713,3264T,Does your face hurt?,Cabeza,NORWALK HIGH SCHOOL,Norwalk,Ohio,United States,1,VEX V5 Robotics Competition,High School
169998,3264X,Xenon,,NORWALK HIGH SCHOOL,Norwalk,Ohio,United States,1,VEX V5 Robotics Competition,High School
131458,4112D,Blue Devils,,ZANESVILLE HIGH SCHOOL,Zanesville,Ohio,United States,1,VEX V5 Robotics Competition,High School
50653,6008A,Apollo One,,NORTH UNION HIGH SCHOOL,Richwood,Ohio,United States,1,VEX V5 Robotics Competition,High School
38962,6008D,Dark Mode,,NORTH UNION HIGH SCHOOL,Richwood,Ohio,United States,1,VEX V5 Robotics Competition,High School
173268,6008G,G-Force,,NORTH UNION HIGH SCHOOL,Richwood,Ohio,United States,1,VEX V5 Robotics Competition,High School
157011,6008P,Pixel,,NORTH UNION HIGH SCHOOL,Richwood,Ohio,United States,1,VEX V5 Robotics Competition,High School
57285,6008X,X-Factor,,NORTH UNION HIGH SCHOOL,Richwood,Ohio,United States,1,VEX V5 Robotics Competition,High School
57286,6008Y,Project Y,,NORTH UNION HIGH SCHOOL,Richwood,Ohio,United States,1,VEX V5 Robotics Competition,High School
50691,6403A,Crash,,Brookside High School,Sheffield Village,Ohio,United States,1,VEX V5 Robotics Competition,High School
143938,6403P,Practical Programmers,,BROOKSIDE HIGH SCHOOL,Sheffield Village,Ohio,United States,1,VEX V5 Robotics Competition,High School
125280,6403Z,Zedonk,,Brookside High School,Sheffield Village,Ohio,United States,1,VEX V5 Robotics Competition,High School
47714,6741A,Anarchy,,PICKERINGTON HIGH SCHOOL CENTRAL,Pickerington,Ohio,United States,1,VEX V5 Robotics Competition,High School
71924,6741D,Destroy Build Destroy,,PICKERINGTON HIGH SCHOOL CENTRAL,Pickerington,Ohio,United States,1,VEX V5 Robotics Competition,High School
169702,6741R,Redacted,,PICKERINGTON HIGH SCHOOL CENTRAL,Pickerington,Ohio,United States,1,VEX V5 Robotics Competition,High School
59955,6978B,Roger66,,Highland High School,Marengo,Ohio,United States,1,VEX V5 Robotics Competition,High School
59959,6978E,Eviction Notice,,Highland High School,Marengo,Ohio,United States,1,VEX V5 Robotics Competition,High School
115372,6978W,Uve Doble,,Highland High School,Marengo,Ohio,United States,1,VEX V5 Robotics Competition,High School
115377,6978Y,Yellow Jackets,,Highland High School,Marengo,Ohio,United States,1,VEX V5 Robotics Competition,High School
57435,7316D,Ducks!,,FIRESTONE HIGH SCHOOL,Akron,Ohio,United States,1,VEX V5 Robotics Competition,High School
57436,7316E,Eggs N' Bacon,Joleyne,FIRESTONE HIGH SCHOOL,Akron,Ohio,United States,1,VEX V5 Robotics Competition,High School
140116,7316R,Rigatoni,,FIRESTONE HIGH SCHOOL,Akron,Ohio,United States,1,VEX V5 Robotics Competition,High School
156028,7316V,Voltage,Lebot James,FIRESTONE HIGH SCHOOL,Akron,Ohio,United States,1,VEX V5 Robotics Competition,High School
111002,7316X,Xcalibur,,FIRESTONE HIGH SCHOOL,Akron,Ohio,United States,1,VEX V5 Robotics Competition,High School
175250,7882K,Cool Koalas,Koala,MAHONING CAREER & TECHNICAL,Canfield,Ohio,United States,1,VEX V5 Robotics Competition,High School
170459,7882W,Fishes Outta Water,Chum Bucket,MAHONING CAREER & TECHNICAL,Canfield,Ohio,United States,1,VEX V5 Robotics Competition,High School
156873,7882X,Ad Victoriam,Odysseus,MAHONING CAREER & TECHNICAL,Canfield,Ohio,United States,1,VEX V5 Robotics Competition,High School
140118,8609N,Nike,Nike,Lorain Titans Robotics - High School,Lorain,Ohio,United States,1,VEX V5 Robotics Competition,High School
141356,8609S,Atlas,Atlas,Lorain Titans Robotics - High School,Lorain,Ohio,United States,1,VEX V5 Robotics Competition,High School
58413,8823A,Alter Ego,,Milford High School,Milford,Ohio,United States,1,VEX V5 Robotics Competition,High School
85331,8823E,Enigma,The Enigma Machine,Milford High School,Milford,Ohio,United States,1,VEX V5 Robotics Competition,High School
172016,8823J,Juice Box,,Milford High School,Milford,Ohio,United States,1,VEX V5 Robotics Competition,High School
172020,8823M,Full Metal Jacket,,Milford High School,Milford,Ohio,United States,1,VEX V5 Robotics Competition,High School
172017,8823U,Uncle Sam,,Milford High School,Milford,Ohio,United States,1,VEX V5 Robotics Competition,High School
153925,8823Z,Zoom Call,Connection Error,Milford High School,Milford,Ohio,United States,1,VEX V5 Robotics Competition,High School
56211,9185C,Carnage,,BELLEFONTAINE HIGH SCHOOL,Bellefontaine,Ohio,United States,1,VEX V5 Robotics Competition,High School
170346,9185T,Terminator,,BELLEFONTAINE HIGH SCHOOL,Bellefontaine,Ohio,United States,1,VEX V5 Robotics Competition,High School
170347,9185V,Venom,,BELLEFONTAINE HIGH SCHOOL,Bellefontaine,Ohio,United States,1,VEX V5 Robotics Competition,High School
141458,10565Z,LegaZy,,LOVELAND HIGH SCHOOL,Loveland,Ohio,United States,1,VEX V5 Robotics Competition,High School
141234,11124M,Mecha Rex,,ELYRIA HIGH SCHOOL,Elyria,Ohio,United States,1,VEX V5 Robotics Competition,High School
75585,11124P,Project 25,Project 25,ELYRIA HIGH SCHOOL,Elyria,Ohio,United States,1,VEX V5 Robotics Competition,High School
112249,11124W,Wild West,,ELYRIA HIGH SCHOOL,Elyria,Ohio,United States,1,VEX V5 Robotics Competition,High School
93380,11124X,The Butterfly Effect,The Butterfly Effect,ELYRIA HIGH SCHOOL,Elyria,Ohio,United States,1,VEX V5 Robotics Competition,High School
169619,11254G,Antidisestablishmentarianism 2.0,Eugene,William Henry Harrison High School,Harrison,Ohio,United States,1,VEX V5 Robotics Competition,High School
124478,11254W,Consistently Inconsistent,,William Henry Harrison High School,Harrison,Ohio,United States,1,VEX V5 Robotics Competition,High School
130040,11254Y,Eruption,Money Maker,William Henry Harrison High School,Harrison,Ohio,United States,1,VEX V5 Robotics Competition,High School
130039,11254Z,Strictly BuZiness,The Proposition,William Henry Harrison High School,Harrison,Ohio,United States,1,VEX V5 Robotics Competition,High School
177716,20080X,CrossFire,,Knox County Ohio Robotics,Mount Vernon,Ohio,United States,1,VEX V5 Robotics Competition,High School
118659,22324A,Quaker Robotics,,SALEM HIGH SCHOOL,Salem,Ohio,United States,1,VEX V5 Robotics Competition,High School
177547,23037A,Screws Loose,,FINDLAY HIGH SCHOOL,Findlay,Ohio,United States,1,VEX V5 Robotics Competition,High School
116398,33042A,EP Team A,,EAST PALESTINE HIGH SCHOOL,East Palestine,Ohio,United States,1,VEX V5 Robotics Competition,High School
178875,33499A,Syntax Error,Tic Tac,Schilling School for Gifted Children,Cincinnati,Ohio,United States,1,VEX V5 Robotics Competition,High School
76443,34872A,Legacy,Gridlock,BARNESVILLE HIGH SCHOOL,Barnesville,Ohio,United States,1,VEX V5 Robotics Competition,High School
114291,40938C,Good Robots Follow Orders,Tup,BUCKEYE CENTRAL HIGH SCHOOL,New Washington,Ohio,United States,1,VEX V5 Robotics Competition,High School
114292,40938D,Defenders,,BUCKEYE CENTRAL HIGH SCHOOL,New Washington,Ohio,United States,1,VEX V5 Robotics Competition,High School
143552,43050W,what the sigma?,what the sigma?,MOUNT VERNON HIGH SCHOOL,Mount Vernon,Ohio,United States,1,VEX V5 Robotics Competition,High School
130567,43050Z,Zamboni,Zamboni,MOUNT VERNON HIGH SCHOOL,Mount Vernon,Ohio,United States,1,VEX V5 Robotics Competition,High School
172523,44047A,JEDI Robotics,,JEFFERSON AREA SR HIGH SCHOOL,Jefferson,Ohio,United States,1,VEX V5 Robotics Competition,High School
159927,44691F,Fierce Functionality,Tyler,WOOSTER HIGH SCHOOL,Wooster,Ohio,United States,1,VEX V5 Robotics Competition,High School
99490,44691R,Golden Rule,General Wooster,WOOSTER HIGH SCHOOL,Wooster,Ohio,United States,1,VEX V5 Robotics Competition,High School
97118,44691X,Heat Wave,Kelvin,WOOSTER HIGH SCHOOL,Wooster,Ohio,United States,1,VEX V5 Robotics Competition,High School
117198,45133E,Echo Squad,,HILLSBORO HIGH SCHOOL,Hillsboro,Ohio,United States,1,VEX V5 Robotics Competition,High School
117199,45133F,Foxtrot,,HILLSBORO HIGH SCHOOL,Hillsboro,Ohio,United States,1,VEX V5 Robotics Competition,High School
117203,45133H,Oblivion,,HILLSBORO HIGH SCHOOL,Hillsboro,Ohio,United States,1,VEX V5 Robotics Competition,High School
117204,45133J,Chicken Tender Defenders,,HILLSBORO HIGH SCHOOL,Hillsboro,Ohio,United States,1,VEX V5 Robotics Competition,High School
139121,45133K,A Train,,HILLSBORO HIGH SCHOOL,Hillsboro,Ohio,United States,1,VEX V5 Robotics Competition,High School
83520,45224A,The Fellowship,Gollum,SOUTH RANGE HIGH SCHOOL,Canfield,Ohio,United States,1,VEX V5 Robotics Competition,High School
155320,45434A,Apex,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
155326,45434H,Aftershock,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
155322,45434M,Meltdown,Jariel,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
155321,45434N,Nitro,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
155325,45434R,Rift,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
171942,45434S,Time to Swine,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
171934,45434V,VI,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
171933,45434W,Hogwild,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
171922,45434X,Paradox,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
171941,45434Y,ODYSSEY,,Beavercreek Robotics Club,Beavercreek,Ohio,United States,1,VEX V5 Robotics Competition,High School
142962,56029C,Crestview Robotics CCC,Chandelier,CRESTVIEW HIGH SCHOOL,Columbiana,Ohio,United States,1,VEX V5 Robotics Competition,High School
75599,60883B,Baked Goods,Fl. oz.,AKRON STEM HIGH SCHOOL,Akron,Ohio,United States,1,VEX V5 Robotics Competition,High School
140677,60883R,Raven,,AKRON STEM HIGH SCHOOL,Akron,Ohio,United States,1,VEX V5 Robotics Competition,High School
130941,60883W,WD-40,,AKRON STEM HIGH SCHOOL,Akron,Ohio,United States,1,VEX V5 Robotics Competition,High School
139703,68561D,Canadian Loners,,WEST HOLMES HIGH SCHOOL,Millersburg,Ohio,United States,1,VEX V5 Robotics Competition,High School
139707,68561H,Robros,,WEST HOLMES HIGH SCHOOL,Millersburg,Ohio,United States,1,VEX V5 Robotics Competition,High School
124169,81834B,Lard Lad Donuts,,VERSAILLES HIGH SCHOOL,Versailles,Ohio,United States,1,VEX V5 Robotics Competition,High School
175849,81834E,High Steaks,,VERSAILLES HIGH SCHOOL,Versailles,Ohio,United States,1,VEX V5 Robotics Competition,High School
129985,91142A,Adderall,Alloy,BEAVER LOCAL HIGH SCHOOL,East Liverpool,Ohio,United States,1,VEX V5 Robotics Competition,High School
154019,91142B,Benadryl,HatMan,BEAVER LOCAL HIGH SCHOOL,East Liverpool,Ohio,United States,1,VEX V5 Robotics Competition,High School
90090,98575C,Ottawa Hills,,Ottawa Hills Jr/Sr High School,Ottawa Hills,Ohio,United States,1,VEX V5 Robotics Competition,High School
8614,1812A,NMVoltmasters-TheHungryOne,TheHungryOne,North Marion High School,Aurora,Oregon,United States,1,VEX V5 Robotics Competition,Middle School
77945,97301B,Hammond,Hammond,SALEM ACADEMY,Salem,Oregon,United States,1,VEX V5 Robotics Competition,Middle School
44629,750B,Blitz,Ode-Brodie,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Junction,New Jersey,United States,1,VEX V5 Robotics Competition,High School
44632,750C,Cobras,,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Junction,New Jersey,United States,1,VEX V5 Robotics Competition,High School
52463,750E,Ember,,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Junction,New Jersey,United States,1,VEX V5 Robotics Competition,High School
52462,750R,Royals,,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Junction,New Jersey,United States,1,VEX V5 Robotics Competition,High School
52465,750S,Sparks,,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Junction,New Jersey,United States,1,VEX V5 Robotics Competition,High School
52464,750W,Wolves,,SOUTH BRUNSWICK HIGH SCHOOL,Monmouth Junction,New Jersey,United States,1,VEX V5 Robotics Competition,High School
45631,765A,FuryTech Alpha,765A,HIGH TECHNOLOGY HIGH SCHOOL,Lincroft,New Jersey,United States,1,VEX V5 Robotics Competition,High School
154982,765C,FuryTech Cryo,765C,HIGH TECHNOLOGY HIGH SCHOOL,Lincroft,New Jersey,United States,1,VEX V5 Robotics Competition,High School
124288,765N,FuryTech Nova,765N,HIGH TECHNOLOGY HIGH SCHOOL,Lincroft,New Jersey,United States,1,VEX V5 Robotics Competition,High School
73879,765X,FuryTech Xenon,765X,HIGH TECHNOLOGY HIGH SCHOOL,Lincroft,New Jersey,United States,1,VEX V5 Robotics Competition,High School
54051,2616H,Hydra,,Cherry Hill High School East,Cherry Hill,New Jersey,United States,1,VEX V5 Robotics Competition,High School
67867,2616K,Knights of Stars,,CHERRY HILL HIGH SCHOOL EAST,Cherry Hill,New Jersey,United States,1,VEX V5 Robotics Competition,High School
151723,2616X,Unknown,,CHERRY HILL HIGH SCHOOL EAST,Cherry Hill,New Jersey,United States,1,VEX V5 Robotics Competition,High School
35800,4610A,Triple A,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
50012,4610C,Bent C-channel: Robot Rev,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
124164,4610G,Goofy Goobers,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
73164,4610J,Jariffe : Robot Rev,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
73163,4610K,kids in a basement,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
113055,4610M,Minions,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
57870,4610N,Robot Rev: Necromancer,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
113056,4610P,Phun P̃lastic Birds,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
113507,4610T,Tummies,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
86268,4610W,Wreckage : Robot Rev,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
57872,4610Z,Robot Rev : Zenith,,Robot Revolution,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,High School
108548,5249J,Junk Yard,Sparta High School,Sparta High School,Sparta,New Jersey,United States,1,VEX V5 Robotics Competition,High School
85541,5249S,Sandstorm,Sparta Robotics,Sparta High School,Sparta,New Jersey,United States,1,VEX V5 Robotics Competition,High School
170506,5249V,Velocity,Sparta High School,Sparta High School,Sparta,New Jersey,United States,1,VEX V5 Robotics Competition,High School
85542,5249X,Xylophone,Sparta Robotics,Sparta High School,Sparta,New Jersey,United States,1,VEX V5 Robotics Competition,High School
85543,5249Z,Mirage,Sparta Robotics,Sparta High School,Sparta,New Jersey,United States,1,VEX V5 Robotics Competition,High School
118839,7405K,Millburn Kinetic,,Millburn High School,Millburn,New Jersey,United States,1,VEX V5 Robotics Competition,High School
62637,7405M,Millburn Mayhem,,Millburn High School,Millburn,New Jersey,United States,1,VEX V5 Robotics Competition,High School
70411,7405N,Millburn Nebula,Cosmo,Millburn High School,Millburn,New Jersey,United States,1,VEX V5 Robotics Competition,High School
122732,7405R,Millburn Riptide,,Millburn High School,Millburn,New Jersey,United States,1,VEX V5 Robotics Competition,High School
170209,7405V,Millburn Velocity,,Millburn High School,Millburn,New Jersey,United States,1,VEX V5 Robotics Competition,High School
141070,41618F,V-Tech,,CAMDEN CATHOLIC HIGH SCHOOL,Cherry Hill,New Jersey,United States,1,VEX V5 Robotics Competition,High School
128993,41618J,Junimos,,CAMDEN CATHOLIC HIGH SCHOOL,Cherry Hill,New Jersey,United States,1,VEX V5 Robotics Competition,High School
158455,42747M,Ingenuity,Robotomy,West Morris Central High School,Chester,New Jersey,United States,1,VEX V5 Robotics Competition,High School
181278,42747S,Sojourner,Sojourner,West Morris Central High School,Chester,New Jersey,United States,1,VEX V5 Robotics Competition,High School
158458,42747W,Perseverance,,West Morris Central High School,Chester,New Jersey,United States,1,VEX V5 Robotics Competition,High School
181279,42747Z,Opportunity,Zenith,West Morris Central High School,Chester,New Jersey,United States,1,VEX V5 Robotics Competition,High School
139774,59218B,Cedar  Grove Panthers,,CEDAR GROVE HIGH SCHOOL,Cedar Grove,New Jersey,United States,1,VEX V5 Robotics Competition,High School
78166,96138A,Monroe Alchemy,,MONROE TOWNSHIP HIGH SCHOOL,Monroe Township,New Jersey,United States,1,VEX V5 Robotics Competition,High School
86266,4611D,Delta Donuts : Robot Rev,,Robot Revolution MS,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,Middle School
63884,4611F,ferrets. : Robot Rev,,Robot Revolution MS,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,Middle School
94441,4611G,Uhh Ohh?!,Arthi/Laura/David/Zen,Robot Revolution MS,Summit,New Jersey,United States,1,VEX V5 Robotics Competition,Middle School
92874,10135A,Automatons,,STEAM WORKS STUDIO,Princeton,New Jersey,United States,1,VEX V5 Robotics Competition,Middle School
41,10A,Exothermic Alpha,,Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
5226,10B,Exothermic Blaze,Baddiemobile,Exothermic Robotics,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
3506,10E,Exothermic Eclipse,Bob,Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
143646,10K,Exothermic Knockout,K/O,Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
153961,10M,Exothermic Matrix,Overcomplication,Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
21700,10N,Exothermic Nexus,Noobmaster96(real),Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
135369,10T,ts pmo,,Exothermic Robotics,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
5231,10V,Exothermic Velocity,,Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
154059,10W,Exothermic Willy Wonkers,,Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
56,10X,Exothermic 小笼包,,Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
3516,10Z,Exothermic Zenith,,Exothermic Robotics,Bellevue,Washington,United States,1,VEX V5 Robotics Competition,High School
139399,537K,Kalium,The Cup,Private,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
175233,917E,Quantum Dynamics,,Quantum Robotics,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
46291,917X,Aviation Nerds,,Quantum Robotics,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
134607,949Z,Sputnik,,Northwest Academy of Sciences,Sammamish,Washington,United States,1,VEX V5 Robotics Competition,High School
140136,1023E,Schofield Bronze Beater B4,Lotion,Evolution Robotics,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
153958,1091A,RCode:5,,Private,Woodinville,Washington,United States,1,VEX V5 Robotics Competition,High School
163394,1248X,Lakeside Invictus,,Lakeside Upper School,Seattle,Washington,United States,1,VEX V5 Robotics Competition,High School
154512,1258V,Continuum Robotics,,Private Team,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
153417,1687C,Genesis,,Private,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
7461,2605B,Hydra,Sehome B,Sehome High School,Bellingham,Washington,United States,1,VEX V5 Robotics Competition,High School
153976,3484X,Ad Astra,,Private,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
137033,3512B,Rainbow Bubbles,,SUMNER HIGH SCHOOL,Sumner,Washington,United States,1,VEX V5 Robotics Competition,High School
148732,3512D,Meandering Mechanics,,SUMNER HIGH SCHOOL,Sumner,Washington,United States,1,VEX V5 Robotics Competition,High School
179333,3512X,Fellow Chaps,,SUMNER HIGH SCHOOL,Sumner,Washington,United States,1,VEX V5 Robotics Competition,High School
170082,4853A,Goose Robotics,,Independent,Sammamish,Washington,United States,1,VEX V5 Robotics Competition,High School
111135,8931R,V-Bots Arsenic,,LAKE STEVENS SR HIGH SCHOOL,Lake Stevens,Washington,United States,1,VEX V5 Robotics Competition,High School
179418,8931W,V-Bots Vexing Vipers,KY,LAKE STEVENS SR HIGH SCHOOL,Lake Stevens,Washington,United States,1,VEX V5 Robotics Competition,High School
154413,12516A,Highspeed Acers,,Private Team,Sammamish,Washington,United States,1,VEX V5 Robotics Competition,High School
138964,39313Z,Insomniac Black,ə-SOH-tən,ASOTIN JR SR HIGH,Asotin,Washington,United States,1,VEX V5 Robotics Competition,High School
171201,40824A,Equinox,,Equinox,Sammamish,Washington,United States,1,VEX V5 Robotics Competition,High School
170260,42824A,Eternity,XROBO,Private Team,Sammamish,Washington,United States,1,VEX V5 Robotics Competition,High School
104869,44244D,Venio,Venio,Mukilteo Robotics,Mukilteo,Washington,United States,1,VEX V5 Robotics Competition,High School
149293,44244N,Nox,Nox,Mukilteo Robotics,Mukilteo,Washington,United States,1,VEX V5 Robotics Competition,High School
178617,44244R,Render,Render,Mukilteo Robotics,Mukilteo,Washington,United States,1,VEX V5 Robotics Competition,High School
156886,47000X,CyberGash,Guido,Private,Sammamish,Washington,United States,1,VEX V5 Robotics Competition,High School
86365,47874C,BATMAN,,SQUALICUM HIGH SCHOOL,Ferndale,Washington,United States,1,VEX V5 Robotics Competition,High School
102468,47874J,Occam's Chainsaw,T3 :0,Squalicum High School,Ferndale,Washington,United States,1,VEX V5 Robotics Competition,High School
110531,47874M,Maelstrom,,Squalicum High School,Bellingham,Washington,United States,1,VEX V5 Robotics Competition,High School
131949,61002G,Pew Pew IQ,ellensburger,Ellensburg Robotics Club,Ellensburg,Washington,United States,1,VEX V5 Robotics Competition,High School
140299,66475C,Ex Machina,Deus,Private,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
159107,77277C,Quantum Crew,Ekaansh's E-Kitten,Private,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
95821,90385G,Pumas: Green,,University Preparatory,Seattle,Washington,United States,1,VEX V5 Robotics Competition,High School
142569,93199G,Gear Grinders,,Robo Pals,Redmond,Washington,United States,1,VEX V5 Robotics Competition,High School
139066,98040C,Slippery Penguins,King Penguin,Islander Robotics,Mercer Island,Washington,United States,1,VEX V5 Robotics Competition,High School
84621,98225F,Fiasco,,Bellingham High School,Bellingham,Washington,United States,1,VEX V5 Robotics Competition,High School
84623,98225H,Home Cooked,,Bellingham High School,Bellingham,Washington,United States,1,VEX V5 Robotics Competition,High School
